,name,latitude_1,longitude_1,latitude_2,longitude_2,latitude_3,longitude_3,latitude_4,longitude_4,latitude_5,longitude_5,latitude_6,longitude_6,latitude_7,longitude_7,latitude_8,longitude_8,latitude_9,longitude_9,latitude_10,longitude_10,latitude_11,longitude_11,latitude_12,longitude_12,latitude_13,longitude_13,latitude_14,longitude_14,latitude_15,longitude_15,latitude_16,longitude_16,latitude_17,longitude_17,latitude_18,longitude_18,latitude_19,longitude_19,latitude_20,longitude_20,enter-parking
9,10_B_Missed,36.11044845386514,-115.1392558261439,36.11041894304549,-115.1392643072063,36.11038007253905,-115.1392721797365,36.11033359098085,-115.1392710802167,36.110282550584,-115.1392752648892,36.11021811143012,-115.1392716991216,36.1101589835532,-115.1392629973277,36.11009989098123,-115.1392544174832,36.11005795060301,-115.1392548455588,36.11001185617626,-115.1392563255441,36.10995712971499,-115.1392533389471,36.10992554068891,-115.1392503168155,36.10988402028239,-115.1392454860677,36.1098567124821,-115.139238893502,36.10982969701853,-115.1392349193699,36.10978971188758,-115.1392227185161,36.10975252880801,-115.139190745957,36.10973953779983,-115.1391438841272,36.10970842256813,-115.1391117237903,36.10965047691418,-115.1391002489508,0
10,11_B_Missed,36.1095947900742,-115.1390897970451,36.10962894761266,-115.1390955555528,36.10966451407255,-115.1391057296137,36.10972477768388,-115.1391248487098,36.10976647426332,-115.1391620225588,36.1097820787493,-115.1391871206143,36.10980987803587,-115.1391955242794,36.10983612977905,-115.1392083549034,36.10986459032354,-115.1392169885299,36.10989436864746,-115.1392291758411,36.1099137830374,-115.1392282919119,36.10993630892501,-115.1392264708066,36.1099560721678,-115.1392324148922,36.10997600086488,-115.1392429926852,36.11000013675599,-115.1392505054371,36.11002349682293,-115.1392614899312,36.11004708518342,-115.1392737448306,36.11006882447349,-115.1392988040919,36.11008133433647,-115.1393408326254,36.11008656541445,-115.1393882092039,0
11,12_B_Missed,36.10961057192853,-115.1390862992493,36.10964694808372,-115.1390944375799,36.10968560812955,-115.1391041567876,36.10972552535047,-115.1391197121701,36.10975693721941,-115.1391456805136,36.1097841410273,-115.1391793609191,36.10982864798412,-115.1392011504222,36.1098667176103,-115.1392104147358,36.10990866604448,-115.1392170473537,36.10996194415041,-115.1392241067635,36.11001589730732,-115.1392314177987,36.11007822852885,-115.1392407581199,36.11013854266134,-115.1392455592193,36.11017963609623,-115.1392515776215,36.11022190757182,-115.1392577685712,36.11026364414612,-115.1392590494648,36.11031019328217,-115.139262181487,36.1103732652256,-115.13926415206,36.11039999291756,-115.1392211595642,36.11041936387415,-115.1391562356538,0
12,13_B_Missed,36.11185024482744,-115.1396593123846,36.11183124056199,-115.139584009,36.11174482603923,-115.1395357295131,36.11164466465107,-115.1395288455448,36.11154118916949,-115.1395213614331,36.11145340529975,-115.1395175196933,36.1113621357981,-115.139504932498,36.11122642681229,-115.1394931541394,36.11112191987675,-115.1394884994121,36.1110113145098,-115.1394771940925,36.11092099768952,-115.1394664288853,36.11083190133466,-115.1394575270037,36.11073065761118,-115.1394520507667,36.11063580663425,-115.1394453109925,36.11054378789312,-115.1394214683619,36.11050425093319,-115.1393091955665,36.11054230182287,-115.1392125696929,36.11067269205758,-115.1391940002584,36.11081574366446,-115.1391890075532,36.11099523948549,-115.1392112860969,0
13,14_B_Missed,36.1097602454964,-115.1391959524044,36.10979661525051,-115.1392303696471,36.10984599595603,-115.1392568887711,36.10988892907864,-115.1392650292678,36.10993815162912,-115.139273345874,36.10999824507704,-115.1392794735416,36.11005957120074,-115.1392919356995,36.11015127134471,-115.1393157105816,36.11025977786957,-115.1393168583798,36.11033458922098,-115.1393239047403,36.11039920716446,-115.139421122451,36.11042864205093,-115.139542741051,36.11045320080185,-115.1396400568219,36.11048100547844,-115.1397493021257,36.11048381830727,-115.1398953616997,36.1104768015005,-115.1400410971693,36.11046982090473,-115.1401602241417,36.11046842998587,-115.1402881691467,36.1104532078207,-115.1404210102238,36.11044908602355,-115.1405638822702,0
14,15_B_Missed,36.10974426460946,-115.1391947572133,36.10977531828173,-115.1392023997239,36.10981968098903,-115.1392152935609,36.10986180340903,-115.1392214646396,36.10991482153971,-115.1392246060177,36.1099626527475,-115.1392288348913,36.11001353668392,-115.1392370417581,36.11006891387454,-115.1392418481993,36.11012308288495,-115.1392480224731,36.11019505185041,-115.1392578394404,36.11025606437915,-115.1392647384964,36.11031281152293,-115.1392575792823,36.11037193515189,-115.1392544184996,36.11039718163588,-115.1392077711591,36.11040921552347,-115.1391572784238,36.11042287317567,-115.1390946867624,36.1104397408936,-115.1390489961348,36.11047091209151,-115.138994739529,36.11047406461062,-115.1389337676956,36.11047880628666,-115.1388636127427,0
15,16_B_Missed,36.10954470832343,-115.1390883148619,36.10957124575352,-115.1390908187342,36.10959926588079,-115.1391007136964,36.10962967257453,-115.1391055412455,36.10966515441577,-115.1391061371828,36.10970356842795,-115.1391111334368,36.10974066571807,-115.1391208074346,36.10976885454657,-115.1391500901469,36.10979398757806,-115.1391800414266,36.10983810711934,-115.1392007531163,36.10987081295891,-115.1392075893832,36.1099054763603,-115.1392194565076,36.10993478948381,-115.1392289914666,36.10996156942933,-115.1392349376727,36.10999671571725,-115.1392425919888,36.11003402237662,-115.1392467247987,36.11006185920901,-115.1392402769118,36.11009391251623,-115.1392247612973,36.11011206717572,-115.1391980127274,36.11012677407241,-115.1391721490333,0
0,1_C_Missed,36.11184382202917,-115.1416234358614,36.11184471880734,-115.1415570054168,36.1118436324028,-115.1414773954626,36.11184423915883,-115.1414052537828,36.1118407819391,-115.1413324805034,36.1118392696313,-115.1412441703669,36.11184210613271,-115.1411631370931,36.11184213830085,-115.1410796814333,36.11184106116636,-115.1410010513786,36.11183769411193,-115.1409301842623,36.11183558237916,-115.1408577985715,36.11183361563371,-115.1407884917014,36.11183555473534,-115.1407179008758,36.111831339191,-115.1406291827373,36.11182798096863,-115.1405585089348,36.11182462267702,-115.1404878350819,36.11182097849827,-115.1404111464444,36.11182063771608,-115.1403484326284,36.11181958423671,-115.1402708228494,36.11182139882165,-115.1401984288566,0
1,2_C_Missed,36.11228711039855,-115.1403503014862,36.11225445610357,-115.1403483834458,36.11222251274324,-115.1403551843756,36.11218449152278,-115.1403478240896,36.11214134596935,-115.140352647545,36.11209604881385,-115.1403415662473,36.11205527038626,-115.1403474839268,36.11199834799924,-115.1403601466679,36.11196894184436,-115.1404201093256,36.11193810748329,-115.1405049912014,36.11191621309617,-115.1405906684775,36.1118919463385,-115.1406903282206,36.11186795947113,-115.1407783592741,36.11182148590633,-115.1408553210841,36.11174955709864,-115.1409133883072,36.11171191579633,-115.1409707766051,36.11167060405589,-115.1410235169206,36.11163116982273,-115.1410930628384,36.1115737930703,-115.1411604437072,36.11153568893999,-115.1412222276175,0
0,1_D_Missed,36.11163178994923,-115.1386662033044,36.11166216422502,-115.1387159956427,36.11169850896163,-115.1387677919141,36.11171715625672,-115.1388264786935,36.11174149723375,-115.1388812131953,36.11176840959462,-115.1389652530475,36.11178190502773,-115.1390368164624,36.11179337460433,-115.1391418858629,36.11180520707009,-115.1392570963414,36.11181182915603,-115.1393547890126,36.11181184251176,-115.1394454730597,36.11181182549982,-115.1395503811262,36.11181121601491,-115.1396650844789,36.11181080483743,-115.1397772872465,36.11181363285402,-115.1398685967923,36.11181734010879,-115.1399675227796,36.11181973741115,-115.1400517734751,36.11182225886525,-115.1401480909812,36.11181559031181,-115.1402437640541,36.11182052103075,-115.1403234703058,0
0,1_D,36.11198590273911,-115.1391288707553,36.11199040704435,-115.1391704957105,36.11198757613774,-115.1392081359973,36.11198658411631,-115.1392548880274,36.11198992228997,-115.1393018596701,36.1119886752935,-115.1393559239308,36.11198237156877,-115.1394007174195,36.11197290650794,-115.1394315586979,36.11196592324627,-115.139473857894,36.11195427854446,-115.139504391441,36.11194151352579,-115.1395278801429,36.11192606507981,-115.1395533535486,36.11190173221598,-115.1395617720921,36.11187596145152,-115.139567836997,36.1118547921911,-115.1395862113991,36.11184100443741,-115.1396101921007,36.11181174165824,-115.1396279618769,36.11178367192195,-115.1396416190524,36.11176890418164,-115.1396592213025,36.11175009245107,-115.1396840671121,1
1,2_D,36.1114772461336,-115.138491020397,36.11153803504,-115.138552829559,36.1115956759225,-115.1386154530526,36.11163270139684,-115.138669031203,36.11167292784906,-115.1387337726794,36.1117080009848,-115.1387976775436,36.11173222335926,-115.1388594862574,36.11175379263923,-115.1389297436594,36.11177555281033,-115.1389916393625,36.11178843309614,-115.1390508320168,36.11179647271066,-115.1391358395102,36.11180379466425,-115.1392150481756,36.11180317478296,-115.1392593359452,36.11180644103992,-115.1393063982396,36.11180774347159,-115.1393513584346,36.11180916979303,-115.13940151885,36.11181098568068,-115.1394678601414,36.11181415866083,-115.1395310888568,36.11180191664726,-115.1396178128578,36.11175923490089,-115.1396714085007,1
2,3_D,36.11114508026951,-115.139525776863,36.11117870366005,-115.1395327574309,36.11121406924738,-115.139536715172,36.11125386587899,-115.1395334376433,36.11129764908669,-115.1395358586258,36.11133905861683,-115.1395426867629,36.11138227730316,-115.1395407501183,36.11142875457686,-115.1395426931387,36.11148063664918,-115.1395530576912,36.11152511536902,-115.1395521990273,36.11156106942096,-115.1395529536869,36.11159707352405,-115.1395552810711,36.11163840813501,-115.1395627398232,36.11167502229701,-115.1395706561712,36.11170051588196,-115.1395700713356,36.11173880187204,-115.1395694650924,36.1117706247581,-115.1395754106908,36.11179232890839,-115.1395978680297,36.11179216493534,-115.139644184569,36.11175739373097,-115.1396711039753,1
0,1_B,36.10959673119084,-115.1390905496962,36.10964699976179,-115.1390917682244,36.10968800961032,-115.1390930590043,36.1097333185367,-115.1391127135453,36.10977538492791,-115.1391526501694,36.1098179709108,-115.1391961791668,36.1098716185605,-115.139201377956,36.10994894299571,-115.1392163800717,36.11002111226583,-115.1392332143651,36.11010179756053,-115.1392440618057,36.11017857473235,-115.1392599486009,36.11024235137307,-115.1392693085792,36.11030576485859,-115.1392953885814,36.11033713340255,-115.1393493843608,36.11037937217919,-115.1393791026206,36.11041902440572,-115.1393905241661,36.11048241245964,-115.1394453535794,36.11054370555699,-115.1394975360515,36.11061405423289,-115.1395665519901,36.11066766965016,-115.1396617646015,1
1,2_B,36.10961138182998,-115.1391006792213,36.10965761213863,-115.1391111465554,36.1097159850361,-115.1391258376959,36.10977217517057,-115.1391653290436,36.10984378827651,-115.1391948452979,36.10990634264034,-115.1392096135472,36.1099641177858,-115.1392175657432,36.1100434682583,-115.1392303413046,36.11011459542606,-115.1392476001655,36.11018483446183,-115.139263765353,36.11025268170504,-115.1392757762619,36.11031230269559,-115.139305743424,36.1103631505688,-115.1393570823166,36.11039321410868,-115.1394325316139,36.11041487268488,-115.1395097054413,36.1104352273217,-115.1395583213588,36.11049116780117,-115.1395684872382,36.1105678794185,-115.1395912105988,36.1106108149631,-115.1396337031287,36.11066532374551,-115.1396745820118,1
2,3_B,36.10957131897516,-115.1393589235869,36.10961903402134,-115.1393610848139,36.10968551996422,-115.1393681122195,36.10974910148622,-115.1393425938405,36.1098106852043,-115.1393012660254,36.10987970584674,-115.1393007538135,36.10994925405019,-115.1393029986188,36.11002437391504,-115.1393082702455,36.11009112387303,-115.1393133385688,36.11016212027815,-115.1393142432692,36.11023489091249,-115.1393151705865,36.11029136879252,-115.1393080798342,36.11036172605628,-115.1393238518739,36.11042067204308,-115.1393303964204,36.11048226437318,-115.1393586559853,36.11053455267091,-115.1394118611417,36.11058773866445,-115.1394675442831,36.11061699545551,-115.1395178900378,36.11064808969529,-115.1395877758373,36.11067791604454,-115.1396709207447,1
3,4_B,36.10952234828685,-115.1393554076732,36.10956166469686,-115.139324487405,36.10961138420987,-115.1393000138592,36.10966874102667,-115.139277931092,36.10972280460959,-115.1392673817433,36.10978844695166,-115.139269155356,36.10985570944943,-115.1392709727511,36.10994801857869,-115.1392790843908,36.11002564270404,-115.1392869547403,36.11009112383849,-115.1393104581703,36.11015812993207,-115.1393009986934,36.11023625525847,-115.1392812550158,36.11031510476165,-115.1392848818133,36.11037742847034,-115.1393319377691,36.1104163208186,-115.1394108928835,36.11046012616828,-115.1394896049315,36.11053154276982,-115.1395652160543,36.11061390404314,-115.1396041045996,36.11065904589717,-115.139639221122,36.11067476313693,-115.1396611297362,1
4,5_B,36.10974336771101,-115.1397740113259,36.10974566071842,-115.1396890040015,36.109746807707,-115.1396214242975,36.10974795497642,-115.1395362101299,36.10975255163737,-115.1394565913471,36.10975600388135,-115.1393645762197,36.10976523336885,-115.139294341785,36.10984497902611,-115.1392817114412,36.10991853658407,-115.1392908312087,36.11001297787328,-115.1392993728854,36.11009242292471,-115.1393162628473,36.11016878262,-115.1393027861738,36.11024993776399,-115.1392890245111,36.11033056493942,-115.1393093057431,36.11040474502299,-115.1393860429743,36.11039609332461,-115.1394705930916,36.11042794211818,-115.1395364564897,36.11049860498999,-115.1395767381645,36.11058467677026,-115.1396159325926,36.11066375338896,-115.1396855297802,1
5,6_B,36.10971713506693,-115.1408575379538,36.1098142265697,-115.1408641918853,36.10989179646917,-115.1408680183242,36.10997907736718,-115.1408756914298,36.11005372128341,-115.1408874531563,36.11015416180615,-115.140928673659,36.11026370154909,-115.140944903947,36.11036459287885,-115.1409261588599,36.11044254435331,-115.1408318268386,36.11044986246218,-115.1406640431844,36.11045279337242,-115.1404872144851,36.11046013683445,-115.1403907680449,36.11046749787081,-115.1402879520929,36.11047192242454,-115.1401782347225,36.11047339795844,-115.1400786546043,36.11048227143527,-115.1399385304286,36.11048671697542,-115.1398005895058,36.11049414183114,-115.1396796622761,36.11058620815427,-115.1396066688342,36.11066689515448,-115.1396826410807,1
6,7_B,36.10971032844802,-115.1403415959992,36.10980599864003,-115.1403578426652,36.10989663821333,-115.1403630249968,36.10997533014213,-115.1403805966684,36.11004475835431,-115.140426100484,36.11011068328609,-115.1404931920087,36.11021179983287,-115.1405672088639,36.11029138396049,-115.1406791951036,36.11042650097038,-115.1407343571738,36.11044693128065,-115.1405654286942,36.1104469295822,-115.1404140283922,36.11045572682787,-115.1402887755297,36.11046160507775,-115.1401488644957,36.11046749470195,-115.1400163566675,36.11047782990887,-115.1398749223326,36.11048226873499,-115.1397139633371,36.11052102482915,-115.1396031588777,36.11057550305191,-115.1395761702944,36.1106185439547,-115.1396060334023,36.110657478864,-115.1396691507408,1
7,8_B,36.10980440560989,-115.1385486118344,36.10980025009795,-115.1386328415212,36.10978989106198,-115.1387343996923,36.1097867933299,-115.1388435608437,36.10978060779916,-115.13892972516,36.10977649357288,-115.1390264893966,36.10977033503032,-115.1391387618488,36.10983582375162,-115.1392136199997,36.10990965136373,-115.1392237691932,36.11000376914066,-115.139237184485,36.11009338023347,-115.1392406085025,36.11019234303272,-115.1392718799103,36.11029145167307,-115.1392895413004,36.11038003432537,-115.139329156095,36.11045414576042,-115.13935966028,36.11050561410976,-115.1394148629053,36.11054277999709,-115.1394505194485,36.11058185816533,-115.1395008746513,36.11062577361241,-115.1395778938786,36.11066603978455,-115.1396743578539,1
8,9_B,36.10970833131486,-115.1408450453282,36.10982364995611,-115.140854818494,36.10992137056067,-115.140865604919,36.10999815950121,-115.1408695125138,36.11008935619024,-115.1408832160806,36.11020764773902,-115.1409259875332,36.11030531364706,-115.1409285810296,36.11041065880192,-115.1409262457393,36.11045998538579,-115.1407967613833,36.11050062053075,-115.1406886864451,36.11054017294168,-115.1405481747656,36.11054973531666,-115.1404305358316,36.11056092651063,-115.1402933994297,36.11056412954228,-115.1401609603034,36.11057858841446,-115.1400089017213,36.11058342062525,-115.1398631526601,36.11059149136283,-115.1397126237865,36.11059472527096,-115.139659155312,36.11062397941919,-115.1396175920924,36.11066669419709,-115.1396623479796,1
9,10_B,36.11069238280298,-115.1410138451003,36.11065793090691,-115.1409860483227,36.11062679876979,-115.1409516579664,36.1105872188808,-115.1409321981088,36.11054094858405,-115.1409188423373,36.11050101889071,-115.1408595123983,36.11050953105451,-115.1407767392135,36.11052805590899,-115.1407060386717,36.11053664287755,-115.1406316354835,36.11054381656638,-115.140538877568,36.11054669001697,-115.1404407893646,36.11056399207443,-115.1403594714465,36.11056688433919,-115.1402729667588,36.11056254462209,-115.1401841225359,36.11057267693694,-115.1401057145533,36.11057702856676,-115.1399905754172,36.11057847911676,-115.1398300882421,36.11059449783492,-115.1397149968356,36.11063269062871,-115.1396358966029,36.11066686771677,-115.1396669204195,1
10,11_B,36.11012230675771,-115.1391687984221,36.11011961739798,-115.1392047529381,36.11013039194474,-115.1392256364511,36.11015069823299,-115.1392428627643,36.11018072938843,-115.1392593934413,36.11021799580785,-115.1392692343199,36.1102557221019,-115.1392791966777,36.11029819003659,-115.1392925586386,36.1103297079439,-115.1393157245914,36.11039812739659,-115.1393329157413,36.11043662651578,-115.1393480220641,36.11048314965847,-115.1393838257084,36.11050895391151,-115.1394151892092,36.11053958021386,-115.139441056083,36.11055809712489,-115.1394628917418,36.11057205498954,-115.1394890539122,36.1105923231536,-115.1395190845339,36.11061271899086,-115.1395602394787,36.11063324339527,-115.1396016539843,36.11066507313381,-115.1396494064376,1
11,12_B,36.1100995223595,-115.1394021585748,36.11010085754478,-115.1393691761105,36.11011424692715,-115.1393429238848,36.11014391571152,-115.139326505425,36.11017251031552,-115.139303994433,36.11020967520896,-115.1392833201058,36.11025150733508,-115.1392789034136,36.11029818996352,-115.1392880984681,36.11034993211438,-115.139317233736,36.11038490990148,-115.139345471852,36.11040254648842,-115.1393816304643,36.11042770145751,-115.1394095517093,36.11046355828474,-115.1394462989634,36.11050286485832,-115.1394853018509,36.1105349687662,-115.1395054625114,36.11056119461129,-115.1395267289519,36.11058451350622,-115.1395525002991,36.11060800139492,-115.1395800195228,36.11063166026727,-115.1396140060691,36.11065868255371,-115.1396502022122,1
12,13_B,36.11048011300599,-115.1385219663865,36.11048162451424,-115.1385708722938,36.11047709571972,-115.1386337874289,36.11047257311616,-115.1386843846516,36.11046956218097,-115.13875168897,36.11046655411747,-115.1388204567835,36.11046505152588,-115.1388769544515,36.11046806057073,-115.1389502861765,36.11046505387325,-115.1390158903669,36.11046505516154,-115.1390922287989,36.11048314603921,-115.1391694699214,36.11049830053503,-115.1392331507975,36.11051200095924,-115.1392724201474,36.11051810948447,-115.1393236253049,36.11053189521962,-115.1393770963856,36.11055191218171,-115.1394081389121,36.11057983463085,-115.1394525175628,36.11061901953022,-115.1395233964812,36.11064434798243,-115.1395809531406,36.1106714762983,-115.1396549144473,1
13,14_B,36.11084888952402,-115.1384501007184,36.11080025455642,-115.1384456138535,36.11075540932425,-115.1384441647525,36.1107126962066,-115.1384488105343,36.11068854362026,-115.1385123048273,36.11067953444488,-115.1385903186096,36.11067953561862,-115.1386543673652,36.11067653885826,-115.1387153504313,36.11066905789308,-115.13878838897,36.11066457789452,-115.1388400407112,36.11065712475874,-115.1388975993076,36.11065266170639,-115.1389536325292,36.11064672050577,-115.1390170953434,36.11064227210276,-115.1390729524328,36.11064079171688,-115.1391486442995,36.11063931185819,-115.1392152088084,36.11063931333571,-115.1392970360101,36.11064375990248,-115.1393702556088,36.11064969861175,-115.1394771492627,36.11066608564158,-115.1396557322076,1
14,15_B,36.11182981208286,-115.139546099138,36.11177749114258,-115.1395397959774,36.1117278050065,-115.1395357644707,36.11167676683266,-115.1395334876488,36.11160714583745,-115.1395269755336,36.11155381905063,-115.1395243250745,36.11149559971725,-115.1395210245605,36.11144374088427,-115.1395165636461,36.11139255758817,-115.1395084133588,36.11132415189935,-115.1395111854506,36.11126395488592,-115.1395037313816,36.11120987985305,-115.1394988653096,36.11115144093436,-115.1395006944192,36.11109221153926,-115.1394950766787,36.11103886478934,-115.1394955368166,36.11098790309764,-115.1394873151914,36.1109376335889,-115.139480969887,36.1109311975216,-115.1395224703293,36.110931198151,-115.1395647832677,36.11093441572159,-115.1396075578078,1
15,16_B,36.11189100962341,-115.1390331909471,36.11190542395672,-115.1391318711173,36.11190542534263,-115.1392077523562,36.11191161935556,-115.1393081578115,36.11190749206141,-115.1394076519379,36.1118828048756,-115.139504688523,36.11175953388752,-115.1395101666459,36.11168262273932,-115.1395089331514,36.11163600807939,-115.1395092260037,36.11157658592327,-115.1395021672769,36.11151616006546,-115.139494989346,36.11146218323565,-115.1394942489737,36.11140711283572,-115.1394857903567,36.11135640416048,-115.1394872028001,36.11130457296394,-115.1394846765146,36.11124642728417,-115.1394758192265,36.11117711154797,-115.1394711130473,36.11110061565144,-115.1394708796738,36.11094892454515,-115.1394523512465,36.11093602511892,-115.1395989678264,1
16,17_B,36.10973570934276,-115.1391992331484,36.10976368429789,-115.1392175126109,36.10979054609354,-115.1392373713183,36.10982578981302,-115.1392439502379,36.10984903408715,-115.1392472243759,36.10988766903125,-115.1392510285353,36.10996201710088,-115.1392581717244,36.11002642632705,-115.1392671979738,36.11010089221342,-115.1392387847754,36.11016793342392,-115.139259746055,36.11024854984947,-115.1392966019191,36.11031061413117,-115.1393139818594,36.11036421834034,-115.139349582105,36.1103897198136,-115.1394042721122,36.11039932961951,-115.1394708782346,36.11043154262261,-115.1395414900613,36.11049682292337,-115.1395704069851,36.11057333975722,-115.1395907829729,36.11063091589237,-115.1396061941403,36.11066519921442,-115.1396577640731,1
17,18_B,36.11129999597586,-115.1390886376113,36.11126314256316,-115.1390836680531,36.11121413396893,-115.1390778816447,36.11117068141085,-115.1390725326595,36.11112028239006,-115.1390690161961,36.11107424651332,-115.1390646810684,36.11102384142887,-115.1390633976077,36.11096732840502,-115.1390594402448,36.11090121035261,-115.1390569686409,36.11084000340457,-115.1390526515436,36.11076921754819,-115.1390424304727,36.11072364800636,-115.1390889112659,36.11070078506455,-115.1391559455238,36.11068809360155,-115.1391967244202,36.11067727846799,-115.1392425746816,36.1106683102067,-115.1392945369316,36.11066562849895,-115.1393777675727,36.11066384315556,-115.1394671574057,36.11066473768878,-115.1395671929937,36.11067100201513,-115.1396644070965,1
18,19_B,36.11188243439454,-115.1401723728902,36.11187736050184,-115.1400387915249,36.11187229133304,-115.1398827946789,36.11183190438958,-115.1395731437624,36.11167571963351,-115.1395522644105,36.11161738482974,-115.1395463298482,36.11155011856422,-115.1395394866894,36.11149076674793,-115.1395407011006,36.11142740317655,-115.1395318086483,36.11137171130743,-115.1395213370256,36.11131203756794,-115.1395176431153,36.11125078211408,-115.1395137604372,36.11120810538222,-115.1395070463984,36.11115691110724,-115.1395018267576,36.11111280464802,-115.1394949983739,36.11106254743056,-115.1394875657659,36.11101493447173,-115.1394873512578,36.11096136584162,-115.1394887805365,36.11094009628069,-115.1395232715558,36.11093797402008,-115.1395849206555,1
19,20_B,36.10977198098442,-115.1392485564737,36.1098258752892,-115.1392553270008,36.10987116655327,-115.1392664839909,36.10992285198211,-115.1392757714292,36.10997109345763,-115.1392823135474,36.11002837191153,-115.1392896592884,36.1100857798494,-115.1393062472515,36.11013965040811,-115.139324110086,36.11018602440561,-115.1393108395783,36.11024453475594,-115.1392996056931,36.11030050163318,-115.1393041940645,36.11034456146726,-115.1393312005337,36.11037213721737,-115.1393833731312,36.11039466664043,-115.1394480215847,36.11042141146699,-115.13953043099,36.11047843605949,-115.1395570911396,36.11055351472412,-115.1395936211455,36.11059181969452,-115.1397208955052,36.11059467761382,-115.1397861108159,36.11065537233774,-115.139813446067,1
20,21_B,36.10960497930681,-115.139092902637,36.10965373682588,-115.1391005813456,36.10971255974629,-115.1391070477832,36.10975290503026,-115.1391352571751,36.10978798115007,-115.1391882807883,36.10986680435283,-115.1392030527775,36.10993428755639,-115.1392249942103,36.11001240090465,-115.1392406223576,36.11009539898967,-115.1392467193144,36.11018090724284,-115.139260284605,36.11026904145132,-115.1392683498789,36.11034553768464,-115.1392642982181,36.11043884161636,-115.139237650175,36.11053055835824,-115.1392332617931,36.11059068134865,-115.1392343766054,36.11063774328632,-115.1392840040106,36.11068392551955,-115.1393961357028,36.11077508379281,-115.1394419603455,36.11086384533078,-115.1394643987958,36.11092903116189,-115.1395913910692,1
21,22_B,36.10978635837756,-115.1392460696926,36.1098423819714,-115.1392589936881,36.10989390171754,-115.1392701198431,36.10994968574084,-115.1392803992668,36.11001674307852,-115.1392893874146,36.11010669023395,-115.1393113732086,36.11019132840961,-115.1392975327892,36.11026079563081,-115.1392927575241,36.11034357681711,-115.1393109846565,36.11038605023702,-115.139379526915,36.1104284899776,-115.1394618591061,36.11046873326885,-115.1395266995672,36.11051661362527,-115.1395578930638,36.11058162591412,-115.1396113147815,36.11058907495808,-115.1396712780474,36.11059606082964,-115.139767248689,36.1105821936312,-115.139856943293,36.11058202939747,-115.1399425728058,36.11060863356235,-115.1399856901258,36.11065461531887,-115.1399931621639,1
